op getter count,op setter count,state x_pos,state y_pos,state x_vel,state y_vel,state angle,state angular_vel,state left_leg_contact,state right_leg_contact,action no_op,action fire_left,action fire_main,action fire_right
4004,1374,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-0.26315784454345703,-0.16534709930419922,0.26315784454345703,1.0,0.0,-6.331180890157331,-6.278418162448763,-7.397706850203237,-3.1899065669217883
8,4,-4.736839294433594,-4.736839294433594,1.3157896995544434,-0.7894735336303711,-1.1574289798736572,-0.26315784454345703,0.0,0.0,-0.07904853517308084,-0.047082530087483525,0.0,-0.29437030513865126
23,11,-4.736839294433594,-4.736839294433594,0.7894740104675293,-1.8421051502227783,-0.49604105949401855,-0.26315784454345703,0.0,1.0,-4.012548541389188,-0.3879376253666599,-9.674543619587102,-4.589328828567131
4,2,-4.736839294433594,-4.736839294433594,0.7894740104675293,-1.8421051502227783,-0.49604105949401855,-0.7894735336303711,0.0,1.0,-0.05786996176837533,-5.0,0.0,0.0
10,0,-4.736839294433594,-4.736839294433594,0.7894740104675293,-1.3157892227172852,-0.49604105949401855,-5.0,1.0,1.0,0.0,0.0,0.0,0.0
178,88,-4.736839294433594,-4.736839294433594,0.26315784454345703,-1.8421051502227783,-0.49604105949401855,-0.7894735336303711,0.0,0.0,-0.44421022927254844,3.7087386082351195,2.1035013902464064,0.7755734130551644
50,0,-4.736839294433594,-4.736839294433594,0.26315784454345703,-0.7894735336303711,-0.49604105949401855,4.473684310913086,1.0,0.0,0.0,0.0,0.0,0.0
205,84,-4.736839294433594,-4.736839294433594,0.7894740104675293,-1.3157892227172852,-0.8267350196838379,0.26315784454345703,1.0,0.0,-31.944058726955525,-23.130909761556403,-23.420707815140617,-3.4260217829756674
4,0,-4.736839294433594,-4.736839294433594,0.7894740104675293,-1.3157892227172852,-0.8267350196838379,2.8947372436523438,1.0,0.0,0.0,0.0,0.0,0.0
39,18,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.7894735336303711,0.49604082107543945,1.8421053886413574,0.0,1.0,0.28461954014938295,-4.790065334172739,0.23601584715469942,1.161386735899735
200,84,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.26315784454345703,0.8267347812652588,1.8421053886413574,0.0,1.0,-12.285933422877102,-12.166155251780824,-12.050189493131938,-11.988208910136812
70,29,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.26315784454345703,0.8267347812652588,1.8421053886413574,0.0,0.0,-3.149255776146095,-3.2573893815478607,-2.7659534175286833,-2.922796296989899
647,243,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.26315784454345703,1.1574289798736572,1.3157896995544434,0.0,0.0,-23.826576607554937,-24.15983007869472,-23.999780508558192,-24.05640154841315
132,56,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.26315784454345703,1.1574289798736572,1.8421053886413574,0.0,0.0,-8.298259952433963,-7.795774546771462,-7.870518590766343,-8.555298941918275
156,66,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.26315784454345703,1.4881227016448975,1.8421053886413574,0.0,0.0,-10.82666836471774,-10.392775323745905,-11.686937675114038,-10.706911152017868
91,40,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.26315784454345703,1.8188164234161377,1.8421053886413574,0.0,0.0,-6.431701724182841,-5.2018443535056385,-6.990459009122741,-5.216043544125689
68,29,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.7894735336303711,2.149510622024536,1.8421053886413574,0.0,0.0,-11.11260231055809,-9.02517983786255,-9.890358440711816,-13.46992313111371
220,83,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.7894735336303711,2.149510622024536,1.3157896995544434,0.0,0.0,-26.1931352399571,-29.109290089838076,-32.21380724907649,-28.86765238201125
64,29,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.7894735336303711,2.4802048206329346,1.8421053886413574,0.0,0.0,-11.96621153292224,-7.3790413309198755,-14.807456996327243,-4.6851488547673545
32,14,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.7894735336303711,2.810898542404175,1.8421053886413574,0.0,0.0,-6.841881178563859,-14.942481320253275,-1.991640817782356,-1.970435963259024
5,0,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.26315784454345703,2.810898542404175,-0.26315784454345703,0.0,0.0,0.0,0.0,0.0,0.0
9,4,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-1.3157892227172852,0.16534686088562012,0.26315784454345703,1.0,0.0,-5.073697742134646,-0.36284812625692947,0.0,-5.0
4,0,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-1.3157892227172852,0.16534686088562012,3.421052932739258,1.0,1.0,0.0,0.0,0.0,0.0
487,193,-4.736839294433594,-4.736839294433594,0.26315784454345703,-1.8421051502227783,-0.16534709930419922,0.26315784454345703,0.0,0.0,4.768687774055828,2.8528762841458457,13.280686839021735,6.457996680755867
8,4,-4.736839294433594,-4.736839294433594,0.26315784454345703,-1.8421051502227783,0.16534686088562012,0.26315784454345703,1.0,1.0,0.0,-9.75,-9.75,0.0
514856,181092,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.26315784454345703,-0.16534709930419922,-0.26315784454345703,1.0,0.0,16.375862301565512,9.371910701043841,10.06901870696661,8.825334456739894
115,55,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-0.26315784454345703,0.49604082107543945,0.26315784454345703,0.0,0.0,-1.8168291330078739,-1.5013370522805223,-2.969697020494461,-1.6389628542187011
271,132,-4.736839294433594,-4.736839294433594,-1.8421051502227783,-1.3157892227172852,0.49604082107543945,-0.26315784454345703,0.0,0.0,-2.4941862920758213,-3.5465806893200806,-10.82285067366622,0.08445704276919716
27,12,-4.736839294433594,-4.736839294433594,0.26315784454345703,-1.8421051502227783,-0.49604105949401855,-0.26315784454345703,1.0,1.0,-8.790776890500654,-14.2625,-14.2625,-14.2625
98,30,-4.736839294433594,-4.736839294433594,0.7894740104675293,-0.7894735336303711,-0.49604105949401855,-0.26315784454345703,1.0,1.0,-1.8721230921197098,-1.0026568282420578,-1.0704065951377126,-5.687643605219561
18,8,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-1.8421051502227783,-0.16534709930419922,0.26315784454345703,1.0,0.0,-9.75,-9.75,-5.0,-9.666182119934561
2,0,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-1.3157892227172852,-0.16534709930419922,4.473684310913086,1.0,0.0,0.0,0.0,0.0,0.0
295,134,-4.736839294433594,-4.736839294433594,0.26315784454345703,-1.3157892227172852,-0.16534709930419922,-0.7894735336303711,0.0,0.0,5.739365613728629,7.963278891058382,9.961361388634364,6.04957932856306
6,3,-4.736839294433594,-4.736839294433594,0.26315784454345703,-1.8421051502227783,-1.1574289798736572,-1.3157892227172852,0.0,0.0,-0.2519693964818714,-0.22880465920729753,-0.2754802762671028,0.0
6,3,-4.736839294433594,-4.736839294433594,0.7894740104675293,-1.8421051502227783,-1.1574289798736572,-1.3157892227172852,0.0,0.0,-0.2162280372216884,-0.34108340490052713,0.0,0.0
35,16,-4.736839294433594,-4.736839294433594,0.7894740104675293,-1.3157892227172852,-1.818816900253296,-4.473684310913086,1.0,0.0,-8.036035538858414,-9.75,-7.482642066062218,-20.360384527458603
11,5,-4.736839294433594,-4.736839294433594,0.7894740104675293,-1.3157892227172852,-2.1495108604431152,-5.0,1.0,0.0,-5.0,0.0,0.0,-18.549374999999998
1,0,-4.736839294433594,-4.736839294433594,1.3157896995544434,-0.26315784454345703,-2.4802048206329346,-1.3157892227172852,1.0,0.0,0.0,0.0,0.0,0.0
10,5,-4.736839294433594,-4.736839294433594,0.26315784454345703,-1.3157892227172852,-1.4881229400634766,-5.0,1.0,0.0,0.0,-9.75,0.0,-6.878108146228459
122,42,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.26315784454345703,-1.4881229400634766,-2.3684210777282715,1.0,0.0,-9.498464979912548,-10.282314740634975,-9.67439293376115,-9.466445127977382
78,37,-4.736839294433594,-4.736839294433594,0.26315784454345703,-1.8421051502227783,-0.16534709930419922,-0.26315784454345703,1.0,0.0,-1.1469546161007544,-17.794162491383677,-7.967937856010949,-12.049820226179556
3,0,-4.736839294433594,-4.736839294433594,0.26315784454345703,-1.3157892227172852,-0.16534709930419922,4.473684310913086,1.0,0.0,0.0,0.0,0.0,0.0
27404,10475,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-0.7894735336303711,-0.16534709930419922,-0.26315784454345703,0.0,0.0,7.249782074957468,7.051890703128312,7.275511558070558,7.536034568645724
1475,701,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-1.8421051502227783,0.16534686088562012,-0.26315784454345703,0.0,0.0,5.527276319812658,3.4699149338141275,10.408229269052624,5.943155513668867
148,70,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-1.8421051502227783,0.16534686088562012,-0.26315784454345703,0.0,1.0,-2.7548100089047525,7.3009545825198225,-14.487870028903208,6.403061541603284
7,0,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-0.7894735336303711,0.16534686088562012,-4.473684310913086,1.0,1.0,0.0,0.0,0.0,0.0
24,9,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-1.3157892227172852,-0.8267350196838379,-1.3157892227172852,1.0,0.0,0.10766783239704276,2.0057686768434713,0.0,6.694347289164265
54,16,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.7894735336303711,-0.8267350196838379,2.3684215545654297,1.0,0.0,-9.75,-12.697974588358282,-9.75,-5.874801669108618
13,0,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.7894735336303711,-0.8267350196838379,3.421052932739258,1.0,0.0,0.0,0.0,0.0,0.0
6,3,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-1.8421051502227783,-0.49604105949401855,-0.26315784454345703,0.0,1.0,0.026814436461407354,0.13949272888370395,0.5881741484852538,0.0
89,39,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-1.3157892227172852,-0.49604105949401855,-0.7894735336303711,0.0,1.0,-7.400108539098982,-9.59984359031093,-11.966517368644595,-10.522286736463192
10,0,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-1.3157892227172852,-0.49604105949401855,-5.0,1.0,1.0,0.0,0.0,0.0,0.0
50,22,-4.736839294433594,-4.736839294433594,-1.8421051502227783,-1.8421051502227783,0.8267347812652588,-0.26315784454345703,0.0,1.0,-4.808081590666878,-4.80913921845978,-10.571279078057712,-2.569490007298013
3,1,-4.736839294433594,-4.736839294433594,-2.3684210777282715,-1.3157892227172852,0.8267347812652588,-0.7894735336303711,0.0,0.0,0.0,0.0,-5.0,0.0
7,0,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.7894735336303711,-0.16534709930419922,5.0,1.0,1.0,0.0,0.0,0.0,0.0
141,65,-4.736839294433594,-4.736839294433594,1.3157896995544434,-1.8421051502227783,-1.1574289798736572,-0.26315784454345703,0.0,0.0,-9.366459694991871,-12.929116804715775,-9.43374540678895,-7.7966682685198
435574,154366,-4.736839294433594,-4.736839294433594,0.26315784454345703,-0.7894735336303711,-0.16534709930419922,0.26315784454345703,0.0,0.0,6.156214150723147,6.048032906523597,9.68154995051298,4.8708701065744435
381,181,-4.736839294433594,-4.736839294433594,0.26315784454345703,-1.8421051502227783,0.16534686088562012,-0.26315784454345703,0.0,0.0,2.791405984896756,2.194571633819364,11.473904517595592,2.18681776158747
72,35,-4.736839294433594,-4.736839294433594,0.26315784454345703,-1.8421051502227783,0.16534686088562012,-0.26315784454345703,0.0,1.0,-29.36060819761565,-10.497936777100904,-10.231705770615026,-9.036480895301954
13,6,-4.736839294433594,-4.736839294433594,0.26315784454345703,-1.8421051502227783,0.16534686088562012,-0.7894735336303711,0.0,1.0,0.0,-5.0,-9.313074005633387,-9.75
10,0,-4.736839294433594,-4.736839294433594,0.7894740104675293,-0.7894735336303711,-0.16534709930419922,-4.473684310913086,0.0,1.0,0.0,0.0,0.0,0.0
9,0,-4.736839294433594,-4.736839294433594,0.26315784454345703,-1.3157892227172852,-0.16534709930419922,4.473684310913086,1.0,1.0,0.0,0.0,0.0,0.0
79,0,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.7894735336303711,-0.49604105949401855,3.947368621826172,1.0,0.0,0.0,0.0,0.0,0.0
83,38,-4.736839294433594,-4.736839294433594,0.26315784454345703,-1.3157892227172852,-0.8267350196838379,-0.7894735336303711,1.0,0.0,3.6751509182158033,0.5881011411689079,0.48866577334118166,8.547032455323091
58,27,-4.736839294433594,-4.736839294433594,0.26315784454345703,-0.26315784454345703,-1.1574289798736572,-2.8947367668151855,1.0,0.0,-4.691079898497944,-3.543173601328545,-11.011334943831024,-4.997548474051413
59,28,-4.736839294433594,-4.736839294433594,0.26315784454345703,-0.26315784454345703,-1.4881229400634766,-2.8947367668151855,0.0,0.0,-3.4662754455124944,-6.869303473304878,-4.208410968108357,-3.301496932738282
51,24,-4.736839294433594,-4.736839294433594,0.7894740104675293,-0.26315784454345703,-2.1495108604431152,-2.8947367668151855,0.0,0.0,-3.388291180265792,-3.232085848892245,-6.923676857618675,-4.607179300601289
89,39,-4.736839294433594,-4.736839294433594,0.7894740104675293,-0.7894735336303711,-2.4802048206329346,-2.8947367668151855,0.0,0.0,-12.553489418683807,-12.768427925635956,-14.027664671579753,-15.52076159743433
11,0,-4.736839294433594,-4.736839294433594,0.7894740104675293,-0.26315784454345703,-2.810898780822754,-3.4210524559020996,0.0,0.0,0.0,0.0,0.0,0.0
132,63,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-1.8421051502227783,0.8267347812652588,-0.26315784454345703,0.0,1.0,-12.726188477491402,-2.23737117927739,5.261138908568317,-22.240577249648744
1,0,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-0.7894735336303711,0.8267347812652588,-3.9473683834075928,0.0,1.0,0.0,0.0,0.0,0.0
55,20,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.26315784454345703,1.1574289798736572,-0.7894735336303711,0.0,1.0,3.854478946879972,0.11517364273546925,1.0965386876208234,0.0809449737103393
43,19,-4.736839294433594,-4.736839294433594,0.26315784454345703,-1.8421051502227783,-0.16534709930419922,0.26315784454345703,1.0,1.0,-18.549374999999998,-18.549374999999998,-20.586075667608462,-22.62190625
1,0,-4.736839294433594,-4.736839294433594,0.26315784454345703,-0.26315784454345703,-0.8267350196838379,2.3684215545654297,1.0,1.0,0.0,0.0,0.0,0.0
2,1,-4.736839294433594,-4.736839294433594,1.8421053886413574,-1.3157892227172852,-1.1574289798736572,-0.26315784454345703,0.0,0.0,0.0,-0.1200714744170184,0.0,0.0
7,3,-4.736839294433594,-4.736839294433594,1.8421053886413574,-1.3157892227172852,-1.4881229400634766,-0.26315784454345703,0.0,0.0,-0.16187826723693777,-0.11514747804561261,0.0,-5.0
30,15,-4.736839294433594,-4.736839294433594,0.26315784454345703,-0.7894735336303711,-0.8267350196838379,-1.8421051502227783,1.0,0.0,1.9213004218006926,-0.13280701862045824,1.2008586480958021,0.8742627464294865
2690,968,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.26315784454345703,-1.1574289798736572,0.26315784454345703,1.0,0.0,21.93417009745524,25.624165651109436,23.07685528082328,20.218766249796964
1642,599,-4.736839294433594,-4.736839294433594,0.26315784454345703,-0.26315784454345703,-0.8267350196838379,0.26315784454345703,1.0,0.0,21.098936836163166,11.98068485654486,12.309821526461675,17.368468821196462
938,353,-4.736839294433594,-4.736839294433594,0.26315784454345703,-0.26315784454345703,-0.8267350196838379,0.26315784454345703,0.0,0.0,15.755916764527607,26.55319796618342,10.958988932503454,13.285063091998955
23144,8013,-4.736839294433594,-4.736839294433594,0.26315784454345703,-0.26315784454345703,-0.49604105949401855,0.26315784454345703,0.0,0.0,13.430261095137265,18.581810056938966,13.898856993726374,13.475758268389308
223891,79963,-4.736839294433594,-4.736839294433594,0.26315784454345703,-0.7894735336303711,-0.49604105949401855,0.26315784454345703,0.0,0.0,15.581365611987223,20.01834771223184,15.114544119341884,12.303116437002775
318,113,-4.736839294433594,-4.736839294433594,0.26315784454345703,-0.7894735336303711,-0.49604105949401855,0.26315784454345703,0.0,1.0,-9.484418833570711,-8.396064012638817,-0.8526703284693584,-6.770610858216213
366,130,-4.736839294433594,-4.736839294433594,0.26315784454345703,-0.7894735336303711,-0.49604105949401855,-0.26315784454345703,0.0,1.0,-9.683003473491661,-11.015622013027357,-10.988743632803358,-11.037913343610558
4009,1400,-4.736839294433594,-4.736839294433594,0.26315784454345703,-0.26315784454345703,-0.49604105949401855,0.26315784454345703,0.0,1.0,9.5506023437519,14.466306931962226,9.420936636730373,6.28368865842756
2824,1093,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-1.3157892227172852,-0.16534709930419922,-0.7894735336303711,0.0,0.0,10.008643034019611,9.923126620636769,9.83221996659937,10.28966836281674
12,0,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.7894735336303711,-0.49604105949401855,5.0,1.0,0.0,0.0,0.0,0.0,0.0
245044,85648,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-0.26315784454345703,-0.49604105949401855,-0.26315784454345703,0.0,0.0,8.405873946912273,7.9078253588895375,8.507581318106832,7.167132870020715
2,1,-4.736839294433594,-4.736839294433594,0.26315784454345703,-1.3157892227172852,-1.1574289798736572,-1.3157892227172852,1.0,0.0,0.0,-0.7818268504309194,0.0,0.0
192,78,-4.736839294433594,-4.736839294433594,0.26315784454345703,-1.3157892227172852,-1.1574289798736572,-0.7894735336303711,1.0,0.0,-0.38109378648558995,-5.93086415722587,-2.011954100554566,2.529819260336099
6,2,-4.736839294433594,-4.736839294433594,0.26315784454345703,-0.7894735336303711,-1.1574289798736572,2.3684215545654297,1.0,0.0,0.0,0.0,-9.75,0.0
3,0,-4.736839294433594,-4.736839294433594,0.26315784454345703,-0.7894735336303711,-1.1574289798736572,2.8947372436523438,1.0,0.0,0.0,0.0,0.0,0.0
7,0,-4.736839294433594,-4.736839294433594,0.26315784454345703,-0.7894735336303711,-0.16534709930419922,-5.0,0.0,1.0,0.0,0.0,0.0,0.0
76,0,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-0.7894735336303711,0.16534686088562012,-5.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-1.3157892227172852,0.16534686088562012,-5.0,1.0,0.0,0.0,0.0,0.0,0.0
6,3,-4.736839294433594,-4.736839294433594,1.3157896995544434,-1.3157892227172852,-1.4881229400634766,-0.7894735336303711,1.0,0.0,0.0,0.0221605480549116,0.07789557594347855,-0.2618758989569489
14,6,-4.736839294433594,-4.736839294433594,1.3157896995544434,-1.3157892227172852,-1.818816900253296,-5.0,1.0,0.0,-0.4440862606271367,-14.2625,-5.0,-5.0
1,0,-4.736839294433594,-4.736839294433594,0.7894740104675293,0.26315784454345703,-2.1495108604431152,-2.3684210777282715,0.0,0.0,0.0,0.0,0.0,0.0
862335,299564,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.26315784454345703,-0.49604105949401855,-0.26315784454345703,1.0,1.0,7.462765387474408,14.710688380626234,6.306914753068911,6.1994276568944455
3,0,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-1.3157892227172852,-0.16534709930419922,-5.0,1.0,1.0,0.0,0.0,0.0,0.0
97,47,-4.736839294433594,-4.736839294433594,0.26315784454345703,-1.8421051502227783,-0.8267350196838379,-0.7894735336303711,1.0,0.0,5.032074793440301,24.37815119684373,15.167274691741026,3.2812020687762837
3,0,-4.736839294433594,-4.736839294433594,0.7894740104675293,-1.3157892227172852,-0.8267350196838379,3.421052932739258,1.0,0.0,0.0,0.0,0.0,0.0
58,0,-4.736839294433594,-4.736839294433594,0.26315784454345703,-0.7894735336303711,0.16534686088562012,-3.4210524559020996,0.0,1.0,0.0,0.0,0.0,0.0
907,397,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-1.3157892227172852,0.16534686088562012,-0.26315784454345703,0.0,1.0,-7.630704018406159,-20.478940741706236,-17.434021745071792,-19.704690634408628
2501,972,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-1.3157892227172852,0.16534686088562012,-0.7894735336303711,0.0,1.0,-33.15296961720459,-37.75999950976135,-20.373532033134655,-35.725584992043345
764,351,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-1.3157892227172852,-0.8267350196838379,-0.26315784454345703,0.0,0.0,7.222967006768128,8.615555043960992,13.827251033897676,5.947654919151806
66,33,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-1.8421051502227783,-0.8267350196838379,-0.26315784454345703,0.0,0.0,-0.9237262724172041,0.19069282727252124,1.7862534842932254,0.32594359594605526
4,2,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-0.7894735336303711,-0.8267350196838379,-2.3684210777282715,1.0,0.0,0.4785147887890837,-0.8009963524771564,0.0,0.0
2,1,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-0.26315784454345703,-1.1574289798736572,-2.3684210777282715,1.0,0.0,0.0,-0.46327933229445356,0.0,0.0
2,1,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-0.26315784454345703,-1.1574289798736572,-1.8421051502227783,1.0,0.0,0.0,0.0,0.0,-1.0140104917608923
2,1,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-0.26315784454345703,-1.1574289798736572,-1.8421051502227783,0.0,0.0,0.0,0.0,0.0,-0.5319438442119163
2,1,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-0.26315784454345703,-1.1574289798736572,-2.3684210777282715,0.0,0.0,-0.5585278404735192,0.0,0.0,0.0
2,1,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-0.26315784454345703,-1.4881229400634766,-2.3684210777282715,0.0,0.0,-0.5618236475239059,0.0,0.0,0.0
4,2,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-0.7894735336303711,-1.4881229400634766,-2.3684210777282715,0.0,0.0,0.0,0.0,0.26196168337736825,-0.5756047842222202
2,1,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-0.7894735336303711,-1.818816900253296,-2.3684210777282715,1.0,0.0,0.0,0.36047369697624143,0.0,0.0
2,1,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-0.26315784454345703,-1.818816900253296,-2.3684210777282715,1.0,0.0,-0.280585127918539,0.0,0.0,0.0
2,1,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-0.26315784454345703,-1.818816900253296,-1.8421051502227783,1.0,0.0,0.42027201809682424,0.0,0.0,0.0
14,2,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-0.26315784454345703,-1.818816900253296,-0.7894735336303711,1.0,0.0,0.006182727564410584,-0.019730546482243427,0.0,0.0
23,7,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-0.26315784454345703,-1.818816900253296,-0.26315784454345703,1.0,0.0,0.17143882076026956,0.07385097148785316,0.0,0.18806774803231352
16,6,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-0.26315784454345703,-1.818816900253296,0.26315784454345703,1.0,0.0,0.21465952079321216,0.23765644881381012,0.0,0.7617865983922569
14,7,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-0.26315784454345703,-1.4881229400634766,0.7894740104675293,1.0,0.0,0.2606129036147955,0.3656355985848965,0.5676181337104608,0.2332817772604382
16,8,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-0.26315784454345703,-1.1574289798736572,0.7894740104675293,0.0,0.0,0.0,0.42450748265918137,0.962742835091901,1.0863505105731728
8,3,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-0.26315784454345703,-1.1574289798736572,0.7894740104675293,1.0,0.0,2.592727193006236,0.0,0.0,0.0
182,72,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-0.26315784454345703,-0.8267350196838379,0.7894740104675293,1.0,0.0,3.2691142551058627,1.7105888350880152,21.83434272339807,3.4499730444628764
18,4,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-0.26315784454345703,-0.8267350196838379,1.3157896995544434,1.0,0.0,0.7933646193503651,0.0,0.0,0.0
7,3,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-0.26315784454345703,-0.8267350196838379,1.3157896995544434,0.0,0.0,0.0,0.4506302709899552,0.4771125722662964,0.0
90,37,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-0.7894735336303711,-0.49604105949401855,1.3157896995544434,0.0,0.0,-1.0813846038446568,0.9396202775597254,0.283067313772976,-1.5266180925365707
23,4,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.26315784454345703,-0.49604105949401855,1.8421053886413574,0.0,0.0,0.0,0.0,0.0,1.341474747937337
27,13,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-1.3157892227172852,0.8267347812652588,0.26315784454345703,0.0,1.0,-4.3026851537131305,-0.8705545031868338,-0.3881852047119304,2.3059514068234326
3,0,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-0.26315784454345703,0.8267347812652588,5.0,0.0,1.0,0.0,0.0,0.0,0.0
639,280,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-1.3157892227172852,0.16534686088562012,-0.26315784454345703,0.0,1.0,-36.933324187254655,-46.25457061794902,-39.905499042370266,-42.09413902319143
4,0,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.7894735336303711,-0.16534709930419922,-4.473684310913086,1.0,0.0,0.0,0.0,0.0,0.0
2,1,-4.736839294433594,-4.736839294433594,0.26315784454345703,-1.3157892227172852,-1.4881229400634766,-5.0,0.0,0.0,0.0,-5.0,0.0,0.0
2,0,-4.736839294433594,-4.736839294433594,0.26315784454345703,-0.26315784454345703,-1.818816900253296,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-0.7894735336303711,-0.49604105949401855,2.8947372436523438,1.0,0.0,0.0,0.0,0.0,0.0
23,11,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-1.3157892227172852,1.1574289798736572,3.947368621826172,0.0,1.0,-15.103437435295548,-9.64556182489039,-6.341741978029467,-5.722294936388386
6,3,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-1.3157892227172852,1.8188164234161377,5.0,0.0,1.0,-1.4112452675511862,-5.0,-5.0,0.0
5,0,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-0.26315784454345703,1.8188164234161377,2.3684215545654297,0.0,1.0,0.0,0.0,0.0,0.0
498,237,-4.736839294433594,-4.736839294433594,0.26315784454345703,-1.8421051502227783,-1.4881229400634766,-0.7894735336303711,0.0,0.0,3.8027672629836937,1.3623337184596673,-1.9390538147298355,0.831874180761085
87,42,-4.736839294433594,-4.736839294433594,0.26315784454345703,-1.8421051502227783,-1.4881229400634766,-0.7894735336303711,1.0,0.0,-3.365976243204639,-3.4022440107692584,5.577134071187967,-3.6150189711741647
109,46,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-1.3157892227172852,-0.8267350196838379,-0.26315784454345703,1.0,0.0,-16.291132882069927,-16.898848538278575,-24.305622011030827,-14.658277821843987
52,18,-4.736839294433594,-4.736839294433594,-0.7894735336303711,-1.3157892227172852,-0.8267350196838379,0.26315784454345703,0.0,0.0,0.10487999712618001,-5.0,0.0,-5.0
5,0,-4.736839294433594,-4.736839294433594,-1.3157892227172852,-0.7894735336303711,-0.49604105949401855,2.3684215545654297,1.0,0.0,0.0,0.0,0.0,0.0
1,0,-4.736839294433594,-4.736839294433594,-0.26315784454345703,-0.7894735336303711,-0.16534709930419922,5.0,0.0,1.0,0.0,0.0,0.0,0.0
758,355,-4.736839294433594,-4.736839294433594,-1.3157892227172852,0.26315784454345703,-0.16534709930419922,-0.26315784454345703,0.0,0.0,7.821729056665081,5.280128905339494,6.783106750896133,11.279143408349952
